agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,06727410,2012-08-07,1.65,A
USGS,06727410,2012-08-08,2,A
USGS,06727410,2012-08-09,2.37,A
USGS,06727410,2012-08-10,1.75,A
USGS,06727410,2012-08-11,1.26,A
USGS,06727410,2012-08-12,0.72,A
USGS,06727410,2012-08-13,0.45,A
USGS,06727410,2012-08-14,0.35,A
USGS,06727410,2012-08-15,0.31,A
USGS,06727410,2012-08-16,0.33,A
USGS,06727410,2012-08-17,0.48,A
USGS,06727410,2012-08-18,0.44,A
USGS,06727410,2012-08-19,0.33,A
USGS,06727410,2012-08-20,0.26,A
USGS,06727410,2012-08-21,0.27,A
USGS,06727410,2012-08-22,0.3,A
USGS,06727410,2012-08-23,0.35,A
USGS,06727410,2012-08-24,0.34,A
USGS,06727410,2012-08-25,0.36,A
USGS,06727410,2012-08-26,0.27,A
USGS,06727410,2012-08-27,0.3,A
USGS,06727410,2012-08-28,0.28,A
USGS,06727410,2012-08-29,0.28,A
USGS,06727410,2012-08-30,0.28,A
USGS,06727410,2012-08-31,0.25,A
USGS,06727410,2012-09-01,0.25,A
USGS,06727410,2012-09-02,0.27,A
USGS,06727410,2012-09-03,0.22,A
USGS,06727410,2012-09-04,0.2,A
USGS,06727410,2012-09-05,0.29,A
USGS,06727410,2012-09-06,0.26,A
USGS,06727410,2012-09-07,0.36,A
USGS,06727410,2012-09-08,0.47,A
USGS,06727410,2012-09-09,0.49,A
USGS,06727410,2012-09-10,0.37,A
USGS,06727410,2012-09-11,0.36,A
USGS,06727410,2012-09-12,0.63,A
USGS,06727410,2012-09-13,0.73,A
USGS,06727410,2012-09-14,0.55,A
USGS,06727410,2012-09-15,0.45,A
USGS,06727410,2012-09-16,0.42,A
USGS,06727410,2012-09-17,0.43,A
USGS,06727410,2012-09-18,0.5,A
USGS,06727410,2012-09-19,0.5,A
USGS,06727410,2012-09-20,0.55,A
USGS,06727410,2012-09-21,0.63,A
USGS,06727410,2012-09-22,0.55,A
USGS,06727410,2012-09-23,0.55,A
USGS,06727410,2012-09-24,0.48,A
USGS,06727410,2012-09-25,0.6,A
USGS,06727410,2012-09-26,1.01,A
USGS,06727410,2012-09-27,1.26,A
USGS,06727410,2012-09-28,0.84,A
USGS,06727410,2012-09-29,0.69,A
USGS,06727410,2012-09-30,0.84,A
USGS,06727410,2013-04-01,4.27,A
USGS,06727410,2013-04-02,3.8,A
USGS,06727410,2013-04-03,3.49,A
USGS,06727410,2013-04-04,4.05,A
USGS,06727410,2013-04-05,4.9,A
USGS,06727410,2013-04-06,4.82,A
USGS,06727410,2013-04-07,4.79,A
USGS,06727410,2013-04-08,4.82,A
USGS,06727410,2013-04-09,4.96,A e
USGS,06727410,2013-04-10,4.96,A e
USGS,06727410,2013-04-11,5.39,A e
USGS,06727410,2013-04-12,5.4,A
USGS,06727410,2013-04-13,5.71,A
USGS,06727410,2013-04-14,5.96,A
USGS,06727410,2013-04-15,6.19,A
USGS,06727410,2013-04-16,5.64,A e
USGS,06727410,2013-04-17,5.78,A
USGS,06727410,2013-04-18,5.99,A e
USGS,06727410,2013-04-19,6.1,A e
USGS,06727410,2013-04-20,6.24,A
USGS,06727410,2013-04-21,8.83,A
USGS,06727410,2013-04-22,13.9,A
USGS,06727410,2013-04-23,14,A e
USGS,06727410,2013-04-24,15.3,A
USGS,06727410,2013-04-25,13.8,A
USGS,06727410,2013-04-26,20.8,A
USGS,06727410,2013-04-27,21.7,A
USGS,06727410,2013-04-28,16.4,A
USGS,06727410,2013-04-29,17.6,A
USGS,06727410,2013-04-30,17.4,A
USGS,06727410,2013-05-01,18.2,A
USGS,06727410,2013-05-02,17.1,A
USGS,06727410,2013-05-03,18.9,A
USGS,06727410,2013-05-04,25.1,A
USGS,06727410,2013-05-05,25.8,A
USGS,06727410,2013-05-06,26,A
USGS,06727410,2013-05-07,25.8,A
USGS,06727410,2013-05-08,29.3,A
USGS,06727410,2013-05-09,74.7,A
USGS,06727410,2013-05-10,90.3,A
USGS,06727410,2013-05-11,73.4,A
USGS,06727410,2013-05-12,54.2,A
USGS,06727410,2013-05-13,52,A
USGS,06727410,2013-05-14,55.6,A
USGS,06727410,2013-05-15,52.1,A
USGS,06727410,2013-05-16,45.9,A
USGS,06727410,2013-05-17,38.7,A
USGS,06727410,2013-05-18,36.4,A
USGS,06727410,2013-05-19,33.3,A
USGS,06727410,2013-05-20,28.4,A
USGS,06727410,2013-05-21,25.3,A
USGS,06727410,2013-05-22,23.6,A
USGS,06727410,2013-05-23,24.6,A
USGS,06727410,2013-05-24,23.7,A
USGS,06727410,2013-05-25,24.8,A
USGS,06727410,2013-05-26,25.5,A
USGS,06727410,2013-05-27,25.7,A
USGS,06727410,2013-05-28,25,A
USGS,06727410,2013-05-29,24.4,A
USGS,06727410,2013-05-30,21.2,A
USGS,06727410,2013-05-31,18.2,A
USGS,06727410,2013-06-01,16.4,A
USGS,06727410,2013-06-02,14.9,A
USGS,06727410,2013-06-03,13.5,A
USGS,06727410,2013-06-04,13.4,A
USGS,06727410,2013-06-05,14.8,A
USGS,06727410,2013-06-06,15.1,A
USGS,06727410,2013-06-07,14.9,A
USGS,06727410,2013-06-08,14.9,A
USGS,06727410,2013-06-09,14.5,A
USGS,06727410,2013-06-10,14.1,A
USGS,06727410,2013-06-11,13.5,A
USGS,06727410,2013-06-12,13,A
USGS,06727410,2013-06-13,12.5,A
USGS,06727410,2013-06-14,11.6,A
USGS,06727410,2013-06-15,10.9,A
USGS,06727410,2013-06-16,10.2,A
USGS,06727410,2013-06-17,10,A
USGS,06727410,2013-06-18,9.07,A
USGS,06727410,2013-06-19,8.12,A
USGS,06727410,2013-06-20,7.29,A
USGS,06727410,2013-06-21,6.76,A
USGS,06727410,2013-06-22,6.35,A
USGS,06727410,2013-06-23,5.72,A
USGS,06727410,2013-06-24,5.39,A
USGS,06727410,2013-06-25,4.99,A
USGS,06727410,2013-06-26,4.53,A
USGS,06727410,2013-06-27,4.06,A
USGS,06727410,2013-06-28,3.88,A
USGS,06727410,2013-06-29,4.37,A
USGS,06727410,2013-06-30,4.08,A
USGS,06727410,2013-07-01,4,A
USGS,06727410,2013-07-02,3.74,A
USGS,06727410,2013-07-03,3.27,A
USGS,06727410,2013-07-04,3.46,A
USGS,06727410,2013-07-05,3.17,A
USGS,06727410,2013-07-06,2.97,A
USGS,06727410,2013-07-07,2.56,A
USGS,06727410,2013-07-08,2.3,A
USGS,06727410,2013-07-09,2.1,A
USGS,06727410,2013-07-10,2,A
USGS,06727410,2013-07-11,1.85,A
USGS,06727410,2013-07-12,2.55,A
USGS,06727410,2013-07-13,2.93,A
USGS,06727410,2013-07-14,2.69,A
USGS,06727410,2013-07-15,7.8,A
USGS,06727410,2013-07-16,4.24,A
USGS,06727410,2013-07-17,3.3,A
USGS,06727410,2013-07-18,4.11,A
USGS,06727410,2013-07-19,4.82,A
USGS,06727410,2013-07-20,3.65,A
USGS,06727410,2013-07-21,3.22,A
USGS,06727410,2013-07-22,2.75,A
USGS,06727410,2013-07-23,2.47,A
USGS,06727410,2013-07-24,2.48,A
USGS,06727410,2013-07-25,3.51,A
USGS,06727410,2013-07-26,3.42,A
USGS,06727410,2013-07-27,2.95,A
USGS,06727410,2013-07-28,3.18,A
USGS,06727410,2013-07-29,3.32,A
USGS,06727410,2013-07-30,2.84,A
USGS,06727410,2013-07-31,2.41,A
USGS,06727410,2013-08-01,2.23,A
USGS,06727410,2013-08-02,2.05,A
USGS,06727410,2013-08-03,2.13,A
USGS,06727410,2013-08-04,2.53,A
USGS,06727410,2013-08-05,2.18,A
USGS,06727410,2013-08-06,2.42,A
USGS,06727410,2013-08-07,2.06,A
USGS,06727410,2013-08-08,2,A
USGS,06727410,2013-08-09,1.93,A
USGS,06727410,2013-08-10,2.04,A
USGS,06727410,2013-08-11,1.81,A
USGS,06727410,2013-08-12,2.13,A
USGS,06727410,2013-08-13,3.51,A
USGS,06727410,2013-08-14,3.21,A
USGS,06727410,2013-08-15,2.41,A
USGS,06727410,2013-08-16,2.06,A
USGS,06727410,2013-08-17,1.84,A
USGS,06727410,2013-08-18,1.74,A
USGS,06727410,2013-08-19,1.66,A
USGS,06727410,2013-08-20,1.52,A
USGS,06727410,2013-08-21,1.54,A
USGS,06727410,2013-08-22,1.62,A
USGS,06727410,2013-08-23,1.71,A
USGS,06727410,2013-08-24,1.86,A
USGS,06727410,2013-08-25,1.64,A
USGS,06727410,2013-08-26,2.28,A
USGS,06727410,2013-08-27,2.61,A
USGS,06727410,2013-08-28,1.79,A
USGS,06727410,2013-08-29,1.63,A
USGS,06727410,2013-08-30,1.55,A
USGS,06727410,2013-08-31,1.62,A
USGS,06727410,2013-09-01,1.59,A
USGS,06727410,2013-09-02,1.54,A
USGS,06727410,2013-09-03,1.41,A
USGS,06727410,2013-09-04,1.34,A
USGS,06727410,2013-09-05,1.27,A
USGS,06727410,2013-09-06,1.26,A
USGS,06727410,2013-09-07,1.19,A
USGS,06727410,2013-09-08,1.15,A
USGS,06727410,2013-09-09,1.66,A
USGS,06727410,2013-09-10,4.47,A
USGS,06727410,2013-09-11,18.9,A
USGS,06727410,2013-09-17,147,A e
USGS,06727410,2013-09-18,104,A e
USGS,06727410,2013-09-19,80.1,A e
USGS,06727410,2013-09-20,62,A e
USGS,06727410,2013-09-21,43.8,A e
USGS,06727410,2013-09-22,35.2,A e
USGS,06727410,2013-09-23,50.7,A e
USGS,06727410,2013-09-24,24.9,A e
USGS,06727410,2013-09-25,19.2,A e
USGS,06727410,2013-09-26,17.6,A e
USGS,06727410,2013-09-27,18.1,A e
USGS,06727410,2013-09-28,18.9,A e
USGS,06727410,2013-09-29,20.7,A e
USGS,06727410,2013-09-30,19.7,A e
